Order_ID,Customer_ID,Product_ID,Seller_ID,Quantity,Order_Date,Shipping_Cost,Discount_Amount,Payment_Method_ID,Total_Amount,Delivery_Status_ID,Review_Rating
ORD_35454,CUST_1088,PROD_6659,SELL_712,5,2023-09-16,35.38,142.49,7001,4029.99,8003,2
ORD_35455,CUST_2648,PROD_1194,SELL_727,4,2023-09-16,48.2,104.65,7001,5761.31,8003,3
ORD_35456,CUST_700,PROD_7632,SELL_470,2,2023-09-16,31.66,50.89,7001,290.11,8002,2
ORD_35457,CUST_2279,PROD_1916,SELL_638,2,2023-09-16,6.52,81.17,7003,420.43,8003,3
ORD_35458,CUST_3704,PROD_8066,SELL_747,3,2023-09-16,12.75,142.42,7003,2595.68,8001,3
ORD_35459,CUST_3470,PROD_263,SELL_933,1,2023-09-16,44.91,139.1,7001,185.06,8003,2
ORD_35460,CUST_4905,PROD_8290,SELL_907,1,2023-09-16,39.45,54.61,7003,966.0,8001,1
ORD_35461,CUST_2010,PROD_8417,SELL_640,5,2023-09-16,23.9,107.8,7004,28.6,8001,1
ORD_35462,CUST_2126,PROD_7201,SELL_562,5,2023-09-16,18.4,94.84,7002,3130.06,8003,2
ORD_35463,CUST_1607,PROD_6338,SELL_784,2,2023-09-16,3.51,177.26,7004,1440.41,8002,4
ORD_35464,CUST_3168,PROD_8062,SELL_197,5,2023-09-16,36.22,192.29,7001,9171.28,8001,1
ORD_35465,CUST_764,PROD_2488,SELL_116,1,2023-09-16,43.31,154.54,7002,107.59,8002,1
ORD_35466,CUST_2664,PROD_2101,SELL_33,1,2023-09-16,20.2,141.17,7002,682.64,8003,1
ORD_35467,CUST_1225,PROD_7474,SELL_134,1,2023-09-16,28.36,133.24,7005,489.63,8002,3
ORD_35468,CUST_435,PROD_2981,SELL_18,4,2023-09-16,10.71,96.38,7001,6612.21,8003,3
ORD_35469,CUST_3736,PROD_9148,SELL_643,1,2023-09-16,9.94,109.67,7003,1818.73,8003,4
ORD_35470,CUST_1526,PROD_4166,SELL_511,5,2023-09-16,2.56,74.44,7002,9094.12,8002,3
ORD_35471,CUST_4568,PROD_6157,SELL_693,5,2023-09-16,8.22,159.65,7002,4153.97,8001,1
ORD_35472,CUST_906,PROD_6734,SELL_340,2,2023-09-16,11.67,12.09,7002,1587.16,8001,2
ORD_35473,CUST_3164,PROD_6767,SELL_885,2,2023-09-16,19.28,101.35,7005,1059.51,8001,1
ORD_35474,CUST_2049,PROD_3329,SELL_341,4,2023-09-16,49.15,64.84,7003,4397.47,8003,4
ORD_35475,CUST_2868,PROD_7419,SELL_71,5,2023-09-16,44.47,162.67,7004,739.65,8001,4
ORD_35476,CUST_2219,PROD_117,SELL_612,1,2023-09-16,4.17,52.67,7004,548.13,8003,1
ORD_35477,CUST_2540,PROD_2288,SELL_599,1,2023-09-16,8.58,92.13,7003,1507.32,8003,3
ORD_35478,CUST_1488,PROD_5193,SELL_4,4,2023-09-16,23.45,108.54,7001,3700.79,8003,2
ORD_35479,CUST_2293,PROD_1341,SELL_272,4,2023-09-16,11.19,104.2,7003,5110.15,8002,3
ORD_35480,CUST_3311,PROD_7730,SELL_938,2,2023-09-16,41.2,8.84,7002,2534.1,8001,2
ORD_35481,CUST_3661,PROD_6571,SELL_131,3,2023-09-16,16.01,82.26,7002,4297.25,8002,1
ORD_35482,CUST_4454,PROD_1715,SELL_466,3,2023-09-16,36.19,127.61,7004,1665.44,8001,1
ORD_35483,CUST_3262,PROD_2927,SELL_411,5,2023-09-16,39.71,162.08,7002,5669.78,8002,1
ORD_35484,CUST_3650,PROD_4345,SELL_304,2,2023-09-16,22.18,184.39,7005,788.17,8002,3
ORD_35485,CUST_3185,PROD_9768,SELL_899,5,2023-09-16,33.19,101.09,7002,32.95,8002,5
ORD_35486,CUST_4055,PROD_6836,SELL_814,4,2023-09-16,17.34,34.95,7005,6448.43,8001,3
ORD_35487,CUST_2266,PROD_9943,SELL_888,3,2023-09-16,47.26,73.0,7002,35.01,8002,2
ORD_35488,CUST_3411,PROD_3265,SELL_878,1,2023-09-16,4.16,51.94,7001,319.9,8002,3
ORD_35489,CUST_2398,PROD_7017,SELL_461,2,2023-09-16,6.95,185.85,7001,625.84,8003,5
ORD_35490,CUST_2547,PROD_7163,SELL_677,2,2023-09-16,47.02,188.82,7003,2838.9,8001,5
ORD_35491,CUST_948,PROD_7190,SELL_775,3,2023-09-16,10.72,192.07,7003,5323.47,8002,1
ORD_35492,CUST_3044,PROD_2184,SELL_557,3,2023-09-16,29.0,75.95,7002,65.85,8001,4
ORD_35493,CUST_424,PROD_2178,SELL_597,3,2023-09-16,12.62,89.76,7001,3622.46,8002,3
ORD_35494,CUST_4039,PROD_8139,SELL_469,4,2023-09-16,23.21,80.88,7005,7088.61,8002,2
ORD_35495,CUST_911,PROD_6015,SELL_512,1,2023-09-16,49.72,165.07,7002,859.42,8001,3
ORD_35496,CUST_1619,PROD_5449,SELL_769,3,2023-09-16,13.5,90.75,7001,5648.64,8002,2
ORD_35497,CUST_1707,PROD_2923,SELL_881,3,2023-09-16,37.58,34.46,7004,449.25,8003,4
ORD_35498,CUST_1100,PROD_2643,SELL_540,3,2023-09-16,6.46,81.48,7005,5152.78,8002,3
ORD_35499,CUST_3634,PROD_5768,SELL_183,4,2023-09-16,38.15,68.62,7002,3884.69,8001,4
ORD_35500,CUST_3995,PROD_1037,SELL_735,5,2023-09-16,15.19,119.17,7001,6326.57,8003,5
ORD_35501,CUST_646,PROD_7663,SELL_338,4,2023-09-16,17.59,20.75,7005,5836.8,8001,3
ORD_35502,CUST_1536,PROD_2292,SELL_810,2,2023-09-16,9.45,76.31,7002,3001.06,8003,2
ORD_35503,CUST_1580,PROD_6036,SELL_74,5,2023-09-16,23.4,77.82,7005,4500.13,8002,3
ORD_35504,CUST_4811,PROD_8131,SELL_809,4,2023-09-16,30.38,83.59,7005,1272.47,8003,2
ORD_35505,CUST_1087,PROD_4811,SELL_711,2,2023-09-16,40.36,115.88,7002,3573.1,8003,5
ORD_35506,CUST_3687,PROD_2962,SELL_645,4,2023-09-16,27.0,5.58,7004,4640.38,8003,1
ORD_35507,CUST_345,PROD_2028,SELL_415,4,2023-09-16,39.85,172.57,7004,6157.88,8003,3
ORD_35508,CUST_1575,PROD_405,SELL_59,2,2023-09-16,40.05,109.42,7005,1497.51,8003,2
ORD_35509,CUST_4695,PROD_8356,SELL_420,5,2023-09-16,22.46,161.28,7002,653.48,8002,5
ORD_35510,CUST_2698,PROD_3339,SELL_851,1,2023-09-16,10.93,117.39,7003,805.02,8003,1
ORD_35511,CUST_3501,PROD_3825,SELL_444,4,2023-09-16,42.37,14.88,7001,7751.25,8002,4
ORD_35512,CUST_2003,PROD_651,SELL_305,3,2023-09-16,4.72,13.78,7005,4030.89,8002,1
ORD_35513,CUST_4942,PROD_4370,SELL_732,3,2023-09-16,19.87,97.51,7005,887.16,8001,3
ORD_35514,CUST_679,PROD_8045,SELL_500,4,2023-09-16,22.34,122.96,7001,34.26,8002,2
ORD_35515,CUST_1912,PROD_7098,SELL_477,1,2023-09-16,27.22,20.01,7003,1384.63,8003,3
ORD_35516,CUST_4564,PROD_8788,SELL_772,3,2023-09-16,32.41,182.57,7005,4324.52,8003,4
ORD_35517,CUST_4124,PROD_1751,SELL_756,1,2023-09-16,25.06,143.28,7001,1272.9,8003,4
ORD_35518,CUST_3509,PROD_8660,SELL_787,1,2023-09-16,14.24,198.69,7002,1786.61,8001,3
ORD_35519,CUST_2130,PROD_6041,SELL_22,2,2023-09-16,40.95,58.85,7001,3840.8,8001,2
ORD_35520,CUST_728,PROD_4501,SELL_651,4,2023-09-16,38.35,23.53,7001,345.14,8003,1
ORD_35521,CUST_1943,PROD_5407,SELL_564,3,2023-09-16,46.79,74.48,7003,4332.42,8001,2
ORD_35522,CUST_1880,PROD_5769,SELL_590,2,2023-09-16,5.58,172.76,7005,903.64,8001,5
ORD_35523,CUST_1207,PROD_1953,SELL_227,3,2023-09-16,11.51,104.73,7004,4319.18,8003,3
ORD_35524,CUST_2230,PROD_9717,SELL_705,2,2023-09-16,43.86,66.58,7001,1134.28,8003,1
ORD_35525,CUST_4119,PROD_5209,SELL_994,1,2023-09-16,49.05,111.84,7003,1916.49,8002,5
ORD_35526,CUST_2393,PROD_2009,SELL_583,2,2023-09-16,7.6,132.94,7001,3507.94,8001,4
ORD_35527,CUST_2011,PROD_8191,SELL_45,4,2023-09-16,17.97,99.17,7002,6980.12,8001,4
ORD_35528,CUST_3801,PROD_1964,SELL_984,3,2023-09-16,2.79,156.45,7004,3292.74,8002,5
ORD_35529,CUST_795,PROD_381,SELL_247,2,2023-09-16,33.62,45.92,7001,2677.28,8002,5
ORD_35530,CUST_4677,PROD_6491,SELL_579,4,2023-09-16,11.74,7.58,7001,6369.84,8001,2
ORD_35531,CUST_1732,PROD_7170,SELL_48,2,2023-09-16,32.07,33.27,7005,3251.74,8003,2
ORD_35532,CUST_3386,PROD_6009,SELL_409,4,2023-09-16,48.46,26.49,7002,6301.29,8001,1
ORD_35533,CUST_3327,PROD_614,SELL_406,2,2023-09-16,22.26,179.43,7001,577.23,8002,2
ORD_35534,CUST_787,PROD_1685,SELL_323,2,2023-09-16,15.5,49.19,7001,2655.05,8003,5
ORD_35535,CUST_591,PROD_3528,SELL_910,3,2023-09-16,9.2,12.3,7004,2627.84,8002,4
ORD_35536,CUST_4125,PROD_9651,SELL_224,4,2023-09-16,14.32,88.14,7002,6829.54,8003,4
ORD_35537,CUST_1220,PROD_5179,SELL_691,4,2023-09-16,4.62,110.91,7004,2827.67,8002,3
ORD_35538,CUST_3665,PROD_746,SELL_345,1,2023-09-16,47.49,85.02,7002,1860.52,8002,2
ORD_35539,CUST_908,PROD_7265,SELL_871,1,2023-09-16,33.47,172.3,7001,716.3,8002,3
ORD_35540,CUST_4349,PROD_2118,SELL_360,4,2023-09-16,33.69,114.67,7003,3249.5,8003,3
ORD_35541,CUST_56,PROD_8335,SELL_327,4,2023-09-16,29.32,19.47,7005,3213.49,8002,4
ORD_35542,CUST_1002,PROD_949,SELL_67,2,2023-09-16,19.11,28.71,7002,3161.5,8003,1
ORD_35543,CUST_2964,PROD_4832,SELL_638,4,2023-09-16,16.71,190.31,7004,2942.8,8002,3
ORD_35544,CUST_1381,PROD_7833,SELL_262,5,2023-09-16,8.97,124.01,7001,7598.81,8003,2
ORD_35545,CUST_4739,PROD_6982,SELL_134,4,2023-09-16,16.71,104.95,7004,615.52,8003,1
ORD_35546,CUST_1786,PROD_7477,SELL_357,2,2023-09-16,49.29,91.7,7001,1714.15,8001,1
ORD_35547,CUST_1138,PROD_5400,SELL_572,1,2023-09-16,42.51,103.12,7004,1083.71,8002,3
ORD_35548,CUST_1631,PROD_5079,SELL_934,5,2023-09-16,46.98,66.03,7004,8570.05,8003,2
ORD_35549,CUST_4361,PROD_7331,SELL_690,2,2023-09-16,19.22,26.68,7002,3177.16,8001,2
ORD_35550,CUST_2528,PROD_4460,SELL_429,1,2023-09-16,19.34,127.93,7005,665.61,8003,4
ORD_35551,CUST_1718,PROD_7833,SELL_746,1,2023-09-16,21.33,167.78,7004,1183.28,8001,2
ORD_35552,CUST_3059,PROD_7146,SELL_874,5,2023-09-16,6.17,134.96,7004,9326.01,8003,2
ORD_35553,CUST_2365,PROD_2373,SELL_877,5,2023-09-16,38.47,39.0,7003,2146.92,8001,3
ORD_35554,CUST_527,PROD_5741,SELL_433,1,2023-09-16,42.98,6.49,7002,351.51,8001,4
ORD_35555,CUST_2960,PROD_8232,SELL_645,1,2023-09-16,32.32,94.17,7005,69.78,8001,5
ORD_35556,CUST_2942,PROD_3007,SELL_998,5,2023-09-16,37.76,186.9,7003,5583.71,8001,1
ORD_35557,CUST_4242,PROD_8911,SELL_342,1,2023-09-16,23.26,127.95,7003,1512.04,8001,5
ORD_35558,CUST_1382,PROD_1123,SELL_54,2,2023-09-16,31.74,41.85,7001,1204.21,8001,1
ORD_35559,CUST_1620,PROD_7445,SELL_233,3,2023-09-16,49.25,160.12,7004,3799.51,8002,3
ORD_35560,CUST_1797,PROD_9301,SELL_356,4,2023-09-16,37.8,17.77,7005,4640.27,8002,4
ORD_35561,CUST_111,PROD_8293,SELL_193,5,2023-09-16,23.58,170.16,7005,7476.67,8003,1
ORD_35562,CUST_2003,PROD_6853,SELL_236,1,2023-09-16,47.29,73.57,7002,1712.45,8001,1
ORD_35563,CUST_551,PROD_7619,SELL_495,2,2023-09-16,35.3,50.24,7004,3715.5,8003,3
ORD_35564,CUST_2070,PROD_2877,SELL_426,1,2023-09-16,22.03,3.57,7005,1429.55,8002,3
ORD_35565,CUST_3416,PROD_2376,SELL_131,5,2023-09-16,47.68,53.49,7002,5717.09,8001,1
ORD_35566,CUST_4431,PROD_259,SELL_382,1,2023-09-16,12.48,79.21,7002,716.98,8002,2
ORD_35567,CUST_4145,PROD_3382,SELL_546,3,2023-09-16,47.37,127.45,7001,2674.91,8002,4
ORD_35568,CUST_161,PROD_9518,SELL_744,3,2023-09-16,11.06,59.05,7003,1074.7,8002,1
ORD_35569,CUST_825,PROD_6277,SELL_699,4,2023-09-16,29.26,18.07,7003,6788.19,8003,4
ORD_35570,CUST_164,PROD_6772,SELL_332,1,2023-09-16,24.81,146.28,7001,114.94,8002,2
ORD_35571,CUST_3423,PROD_4528,SELL_29,1,2023-09-16,11.04,106.77,7002,335.48,8003,3
ORD_35572,CUST_4895,PROD_9575,SELL_72,2,2023-09-16,15.27,199.47,7001,1045.32,8003,5
ORD_35573,CUST_2613,PROD_2319,SELL_172,3,2023-09-16,7.65,107.72,7003,581.35,8002,5
ORD_35574,CUST_2668,PROD_8931,SELL_122,5,2023-09-16,44.0,157.12,7002,448.53,8002,1
ORD_35575,CUST_3315,PROD_3731,SELL_396,4,2023-09-16,5.95,47.99,7005,6778.28,8002,2
ORD_35576,CUST_941,PROD_5862,SELL_324,5,2023-09-16,16.79,53.25,7004,2383.09,8002,1
ORD_35577,CUST_2607,PROD_5820,SELL_259,1,2023-09-16,42.16,27.59,7003,1759.53,8003,3
ORD_35578,CUST_2050,PROD_5189,SELL_562,2,2023-09-17,18.89,120.72,7003,2503.61,8003,2
ORD_35579,CUST_455,PROD_2192,SELL_322,4,2023-09-17,10.11,177.65,7003,6488.26,8003,3
ORD_35580,CUST_3731,PROD_7991,SELL_929,1,2023-09-17,15.99,194.3,7004,355.4,8003,4
ORD_35581,CUST_4487,PROD_5626,SELL_753,4,2023-09-17,9.41,125.95,7003,3275.46,8002,4
ORD_35582,CUST_3952,PROD_2502,SELL_286,2,2023-09-17,29.9,147.09,7003,1207.45,8002,1
ORD_35583,CUST_4854,PROD_1442,SELL_90,4,2023-09-17,14.01,111.52,7001,4465.57,8002,4
ORD_35584,CUST_513,PROD_6519,SELL_128,4,2023-09-17,30.15,161.68,7001,6215.55,8002,3
ORD_35585,CUST_1610,PROD_4524,SELL_719,2,2023-09-17,21.68,103.6,7005,3209.48,8002,1
ORD_35586,CUST_2767,PROD_8035,SELL_365,5,2023-09-17,43.05,146.04,7002,1861.76,8002,2
ORD_35587,CUST_1075,PROD_3205,SELL_120,5,2023-09-17,22.23,20.15,7001,9808.53,8003,3
ORD_35588,CUST_2967,PROD_7888,SELL_203,3,2023-09-17,26.01,64.31,7005,1543.9,8003,3
ORD_35589,CUST_3824,PROD_5057,SELL_994,2,2023-09-17,8.86,124.99,7004,-73.33,8001,3
ORD_35590,CUST_1252,PROD_4900,SELL_263,2,2023-09-17,38.05,18.83,7005,774.44,8002,1
ORD_35591,CUST_2974,PROD_1419,SELL_189,3,2023-09-17,4.88,141.08,7005,1076.37,8003,2
ORD_35592,CUST_3596,PROD_9361,SELL_757,1,2023-09-17,30.61,142.0,7003,1086.32,8002,1
ORD_35593,CUST_4165,PROD_553,SELL_754,2,2023-09-17,6.11,138.23,7003,2086.64,8001,3
ORD_35594,CUST_4010,PROD_1087,SELL_81,4,2023-09-17,49.59,111.08,7001,1891.75,8002,1
ORD_35595,CUST_1327,PROD_2584,SELL_509,2,2023-09-17,12.19,146.68,7001,25.73,8002,5
ORD_35596,CUST_4037,PROD_5454,SELL_946,2,2023-09-17,12.72,187.39,7003,759.15,8003,4
ORD_35597,CUST_2179,PROD_8154,SELL_49,3,2023-09-17,39.0,60.69,7001,4969.17,8003,3
ORD_35598,CUST_3667,PROD_4057,SELL_434,1,2023-09-17,32.5,156.24,7002,95.48,8002,1
ORD_35599,CUST_2795,PROD_7911,SELL_858,3,2023-09-17,5.94,81.72,7001,302.4,8003,4
ORD_35600,CUST_4194,PROD_7918,SELL_352,5,2023-09-17,5.09,58.66,7001,6254.63,8001,2
ORD_35601,CUST_4485,PROD_7827,SELL_484,3,2023-09-17,25.92,139.61,7001,3577.48,8003,4
ORD_35602,CUST_223,PROD_6752,SELL_949,1,2023-09-17,19.0,163.07,7003,235.98,8002,4
ORD_35603,CUST_3199,PROD_5446,SELL_76,5,2023-09-17,37.39,104.39,7002,975.45,8003,4
ORD_35604,CUST_2335,PROD_7348,SELL_156,4,2023-09-17,47.6,156.58,7001,4759.26,8003,5
ORD_35605,CUST_1754,PROD_518,SELL_1,3,2023-09-17,11.8,173.11,7001,269.16,8003,1
ORD_35606,CUST_2938,PROD_9635,SELL_390,2,2023-09-17,30.81,170.23,7002,1384.06,8002,3
ORD_35607,CUST_2810,PROD_2611,SELL_82,2,2023-09-17,28.31,41.48,7005,1817.61,8003,2
ORD_35608,CUST_3984,PROD_7810,SELL_455,2,2023-09-17,11.48,98.36,7002,492.48,8003,4
ORD_35609,CUST_4363,PROD_7767,SELL_128,5,2023-09-17,40.28,142.87,7003,8382.56,8002,5
ORD_35610,CUST_1655,PROD_7444,SELL_122,4,2023-09-17,16.11,22.28,7004,1302.83,8003,3
ORD_35611,CUST_724,PROD_450,SELL_685,3,2023-09-17,11.43,96.53,7003,1487.77,8003,4
ORD_35612,CUST_1466,PROD_3640,SELL_33,1,2023-09-17,43.89,38.88,7001,1351.9,8003,2
ORD_35613,CUST_500,PROD_5929,SELL_126,1,2023-09-17,18.54,23.44,7004,174.39,8001,5
ORD_35614,CUST_1705,PROD_629,SELL_994,4,2023-09-17,18.17,31.32,7004,3347.89,8001,3
ORD_35615,CUST_3910,PROD_7447,SELL_708,1,2023-09-17,34.75,156.2,7002,1520.51,8001,3
ORD_35616,CUST_2891,PROD_4158,SELL_13,2,2023-09-17,37.7,195.76,7001,2784.76,8002,2
ORD_35617,CUST_4423,PROD_4982,SELL_767,2,2023-09-17,17.19,112.47,7005,1610.08,8002,1
ORD_35618,CUST_4348,PROD_987,SELL_558,1,2023-09-17,32.52,165.09,7005,1760.29,8002,5
ORD_35619,CUST_41,PROD_7350,SELL_662,1,2023-09-17,47.37,52.68,7001,1552.69,8002,1
ORD_35620,CUST_39,PROD_3552,SELL_369,4,2023-09-17,38.34,147.89,7002,1103.17,8002,2
ORD_35621,CUST_4401,PROD_8322,SELL_538,1,2023-09-17,31.75,193.23,7005,1741.85,8001,1
ORD_35622,CUST_1763,PROD_8539,SELL_91,3,2023-09-17,32.33,94.49,7003,2835.45,8002,2
ORD_35623,CUST_3508,PROD_6493,SELL_152,5,2023-09-17,48.92,53.23,7001,4931.09,8001,5
ORD_35624,CUST_2826,PROD_4186,SELL_256,1,2023-09-17,32.98,100.99,7003,1225.41,8002,1
ORD_35625,CUST_507,PROD_8202,SELL_88,2,2023-09-17,17.35,179.86,7005,2639.91,8003,2
ORD_35626,CUST_4108,PROD_936,SELL_943,1,2023-09-17,26.03,103.72,7004,379.86,8002,2
ORD_35627,CUST_4514,PROD_6880,SELL_90,3,2023-09-17,47.93,12.18,7004,5011.82,8002,2
ORD_35628,CUST_4293,PROD_7077,SELL_973,2,2023-09-17,29.48,62.7,7005,2467.66,8003,3
ORD_35629,CUST_3994,PROD_9860,SELL_478,1,2023-09-17,10.76,10.51,7001,355.24,8003,2
ORD_35630,CUST_1694,PROD_7869,SELL_254,2,2023-09-17,24.12,190.63,7004,2181.97,8002,4
ORD_35631,CUST_73,PROD_6105,SELL_348,1,2023-09-17,9.02,74.4,7003,1784.0,8003,4
ORD_35632,CUST_1692,PROD_4073,SELL_560,5,2023-09-17,7.91,111.13,7002,8188.83,8001,2
ORD_35633,CUST_280,PROD_7315,SELL_967,5,2023-09-17,44.64,121.41,7004,636.28,8003,5
ORD_35634,CUST_3783,PROD_1727,SELL_473,5,2023-09-17,11.66,31.08,7005,815.38,8002,5
ORD_35635,CUST_244,PROD_3515,SELL_431,2,2023-09-17,38.61,29.08,7005,1829.67,8003,1
ORD_35636,CUST_3167,PROD_7507,SELL_579,1,2023-09-17,8.45,46.23,7001,831.12,8001,3
ORD_35637,CUST_2431,PROD_7125,SELL_138,3,2023-09-17,16.06,38.76,7004,2090.68,8002,4
ORD_35638,CUST_4411,PROD_3864,SELL_491,2,2023-09-17,15.1,181.78,7004,3507.36,8001,4
ORD_35639,CUST_3784,PROD_8784,SELL_573,1,2023-09-17,6.62,139.06,7004,1487.4,8003,3
ORD_35640,CUST_2931,PROD_9556,SELL_718,4,2023-09-17,22.83,118.4,7001,5869.79,8002,1
ORD_35641,CUST_3044,PROD_5203,SELL_614,2,2023-09-17,48.56,0.14,7001,3454.1,8001,3
ORD_35642,CUST_4635,PROD_1597,SELL_949,3,2023-09-17,23.57,73.04,7001,4610.52,8001,5
ORD_35643,CUST_1365,PROD_8663,SELL_857,2,2023-09-17,45.11,148.07,7004,505.64,8001,5
ORD_35644,CUST_4675,PROD_1223,SELL_715,1,2023-09-17,18.72,20.2,7002,1727.77,8001,3
ORD_35645,CUST_829,PROD_9013,SELL_192,4,2023-09-17,13.55,18.0,7003,2994.71,8003,3
ORD_35646,CUST_3739,PROD_2349,SELL_850,1,2023-09-17,40.08,94.48,7002,889.23,8003,4
ORD_35647,CUST_247,PROD_5130,SELL_164,3,2023-09-17,40.27,96.67,7002,3613.5,8001,1
ORD_35648,CUST_3253,PROD_2751,SELL_52,3,2023-09-17,2.66,87.6,7003,2181.11,8003,3
ORD_35649,CUST_4951,PROD_3712,SELL_903,4,2023-09-17,19.45,125.43,7005,2977.3,8003,3
ORD_35650,CUST_4098,PROD_7713,SELL_751,4,2023-09-17,3.2,145.91,7001,5290.53,8002,2
ORD_35651,CUST_1797,PROD_8582,SELL_799,1,2023-09-17,32.39,51.11,7005,1219.38,8001,2
ORD_35652,CUST_1687,PROD_1882,SELL_738,3,2023-09-17,37.5,29.54,7003,947.71,8003,4
ORD_35653,CUST_4499,PROD_7760,SELL_384,1,2023-09-17,42.91,4.64,7001,179.41,8002,5
ORD_35654,CUST_2355,PROD_2734,SELL_971,5,2023-09-17,32.42,159.44,7002,3364.68,8003,5
ORD_35655,CUST_3931,PROD_6535,SELL_885,5,2023-09-17,9.19,28.76,7004,3455.53,8003,2
ORD_35656,CUST_1311,PROD_616,SELL_732,1,2023-09-17,40.43,161.34,7003,1726.71,8001,2
ORD_35657,CUST_583,PROD_4341,SELL_37,2,2023-09-17,14.12,187.18,7002,1892.08,8003,2
ORD_35658,CUST_331,PROD_7546,SELL_742,2,2023-09-17,10.67,188.75,7001,2540.34,8001,2
ORD_35659,CUST_1361,PROD_574,SELL_233,3,2023-09-17,22.0,192.24,7002,-116.42,8001,1
ORD_35660,CUST_2756,PROD_3048,SELL_704,2,2023-09-17,7.09,79.17,7005,1654.34,8001,4
ORD_35661,CUST_3600,PROD_4854,SELL_294,4,2023-09-17,7.78,66.45,7005,7118.53,8001,3
ORD_35662,CUST_1119,PROD_4521,SELL_865,1,2023-09-17,6.28,118.31,7005,827.37,8001,3
ORD_35663,CUST_3094,PROD_4638,SELL_445,1,2023-09-17,38.2,145.0,7003,1081.41,8002,1
ORD_35664,CUST_4580,PROD_3824,SELL_715,2,2023-09-17,29.18,66.47,7001,1715.01,8002,1
ORD_35665,CUST_2925,PROD_676,SELL_471,5,2023-09-17,38.25,198.71,7002,4862.54,8001,4
ORD_35666,CUST_792,PROD_7755,SELL_311,2,2023-09-17,37.68,75.42,7003,2212.34,8001,4
ORD_35667,CUST_1684,PROD_6993,SELL_38,4,2023-09-17,8.06,144.65,7001,7285.33,8002,3
ORD_35668,CUST_3251,PROD_9401,SELL_376,1,2023-09-17,48.55,67.08,7001,337.15,8003,4
ORD_35669,CUST_4423,PROD_7461,SELL_600,3,2023-09-17,48.01,142.88,7003,1185.44,8002,5
ORD_35670,CUST_4672,PROD_6377,SELL_92,1,2023-09-17,14.66,186.46,7003,1614.63,8002,2
ORD_35671,CUST_2191,PROD_147,SELL_358,2,2023-09-17,20.17,101.46,7003,2139.39,8003,4
ORD_35672,CUST_814,PROD_7138,SELL_200,1,2023-09-17,49.55,192.51,7001,1456.58,8002,3
ORD_35673,CUST_4375,PROD_4858,SELL_552,1,2023-09-17,33.56,141.85,7004,709.69,8002,5
ORD_35674,CUST_3964,PROD_4595,SELL_328,3,2023-09-17,10.41,89.31,7005,279.93,8002,3
ORD_35675,CUST_277,PROD_7994,SELL_588,3,2023-09-17,25.46,110.08,7002,3592.54,8003,4
ORD_35676,CUST_3164,PROD_7710,SELL_351,3,2023-09-17,23.63,115.87,7003,2369.92,8001,2
ORD_35677,CUST_3799,PROD_8986,SELL_584,1,2023-09-17,25.74,86.48,7002,1141.68,8003,1
ORD_35678,CUST_3591,PROD_2123,SELL_868,2,2023-09-17,42.9,86.54,7005,865.06,8001,5
ORD_35679,CUST_1059,PROD_9417,SELL_491,5,2023-09-17,19.22,20.6,7003,6043.87,8003,3
ORD_35680,CUST_2230,PROD_7377,SELL_14,2,2023-09-17,41.09,193.4,7004,1732.73,8003,2
ORD_35681,CUST_2506,PROD_7601,SELL_118,2,2023-09-17,33.91,119.38,7002,2681.73,8001,2
ORD_35682,CUST_2333,PROD_9383,SELL_702,4,2023-09-17,37.32,3.11,7005,1280.17,8003,5
ORD_35683,CUST_4462,PROD_7340,SELL_183,2,2023-09-17,43.76,199.67,7001,3389.81,8001,1
ORD_35684,CUST_2723,PROD_7479,SELL_900,5,2023-09-17,13.08,79.55,7005,6881.28,8002,1
ORD_35685,CUST_4535,PROD_2460,SELL_185,2,2023-09-17,44.83,4.18,7004,2444.55,8001,3
ORD_35686,CUST_2327,PROD_8698,SELL_419,5,2023-09-17,25.28,124.47,7002,6188.46,8001,3
ORD_35687,CUST_93,PROD_4768,SELL_831,1,2023-09-17,7.46,17.86,7002,1728.98,8002,1
ORD_35688,CUST_1132,PROD_849,SELL_335,2,2023-09-17,33.7,101.93,7002,3158.29,8003,5
ORD_35689,CUST_4787,PROD_1463,SELL_664,5,2023-09-17,16.46,96.56,7002,3844.3,8003,1
ORD_35690,CUST_2926,PROD_5263,SELL_259,5,2023-09-17,10.96,131.44,7002,358.47,8003,3
ORD_35691,CUST_4664,PROD_4922,SELL_166,2,2023-09-17,48.98,68.35,7005,997.07,8002,2
ORD_35692,CUST_1634,PROD_7489,SELL_137,3,2023-09-17,17.24,83.16,7002,2127.41,8002,4
ORD_35693,CUST_1635,PROD_1804,SELL_44,3,2023-09-17,13.89,152.94,7001,4858.2,8003,5
ORD_35694,CUST_3522,PROD_4294,SELL_181,2,2023-09-17,26.32,102.29,7002,3807.73,8002,3
ORD_35695,CUST_2402,PROD_6383,SELL_102,1,2023-09-17,36.23,74.75,7001,1307.27,8001,5
ORD_35696,CUST_3450,PROD_5274,SELL_634,2,2023-09-17,6.28,96.13,7001,397.95,8001,3
ORD_35697,CUST_2997,PROD_7904,SELL_817,3,2023-09-17,40.04,29.59,7003,3334.84,8003,4
ORD_35698,CUST_4419,PROD_8503,SELL_977,5,2023-09-17,15.66,44.83,7003,5321.48,8001,2
ORD_35699,CUST_3208,PROD_5109,SELL_2,5,2023-09-17,31.34,90.41,7002,3378.08,8003,2
